3H_zeBfxXpc,0
f2HoyL66Tvo,1
_UllCPbEIYM,0
AMPKm34sE_w,3
JmBUmDsN1xY,0
6CHsuX62FnY,11
spyKVcLQNJU,1
wtXAAZnr6d4,1
Qq1u6ko2-x8,3
vkRF4oYzp3w,0
MGhzJnci9hI,0
4sF8u7oZSWU,0
nD7GT05cqaw,2
56cuh-CW9kA,3
vDEAqclB3YM,0
Lsa3SqEoNEQ,1
VTA_Fw2As2c,1
hE_0eopM3wg,0
zl6V88DoELI,0
no8jfdEIP50,3
dGZ22chy-gU,4
t1ZUTb36m2A,0
EYtyxVvClBg,1
CCHGeU1KyOE,6
HuSbhaYwH9M,3
jel_zov1LdY,9
trxGLNecEcw,3
EJqPVA_9XZ4,1
HkXso8hIaDc,1
E053jJBjFe8,7
8_0-wZ-xFM4,1
TEtoxVpESZQ,0
suruQOTpDL4,1
aC6Fu5tukJ4,6
pEQzc5GELhg,8
rzsSWKkMHq0,1
qnr0VXbm0yU,0
ZW8HJiUGhOU,0
x1WEHFF1iio,0
Ax7Lo7sut3c,0
8d-inij3_tQ,1
JvhsMF4Tups,1
-by5sxLmpWo,1
_Wjc5GVio-M,0
VQXe3p6Dt3I,2
Ce5tEBXQFhQ,1
lr3g8q_vZWE,0
0BBInGQo5m0,1
mVHeHWesYHI,1
aZn3jnTo9QA,1
8O2twA9jYlc,6
zwi7C7tDF1A,10
R_31xKFzSy4,0
P2YBhwYJO-Y,0
Ya8QUaRsic4,0
W3evlp8xZj0,3
TKxodIOXmMU,2
b4-Gg9d1IaE,2
R9pZob-5ZcQ,6
MzeT1fkC6Ys,2
LJmacbraYRg,0
5_o26nDWj-o,1
p4NFiUJ9Auo,0
jLT9w4rQM6Q,0
Np1R3QGTJk4,1
au1by-aXXyg,4
3ikUOB9yvZ4,1
3swHyr-g-2M,5
Xvr96m_7cnA,0
8OLG1op2jgo,0
dWS4K4hg0eM,3
n_WyyheW4Dk,8
OZO7aq6-g-Q,6
iF2La0Gtxtg,9
m5bq8fgSj_8,0
GXMorcNV_Mk,8
Wager2n20L0,0
4jkGhgiqzNo,1
8QiLD0ccIug,1
SvzzECa9oHk,5
PQxmij6TocU,2
vDa8wV9Z2W0,2
7xLDHVHw9UI,0
R6wd5fvnPCY,2
HhTS5kgx07k,1
Hy0de6Uzz4U,4
35bUD2vq4R4,0
XOboDfQ9yJs,0
p22YNzrWCz8,1
SqcHqWTodiw,5
-ihRObM8BhA,1
ut5DWK1mgqo,1
kW9KU1zyNwk,8
EH_nEbU6Kpg,4
8BdK0OkVn7U,2
VL-iNqp5cQ0,2
_EHv3fp9zcA,1
CWJxhq_zs_w,2
o30hKJdGyOU,1
jk-g2zW13rM,11
uRFUuO8MXxI,3
S_EoaJU-u2A,0
8n7ffydoQGc,2
cx4QjBI1BlY,1
Tftb0HdCjUU,7
i0lieRJUdHQ,1
nkuI__SRHzg,1
waDOhNovsrE,2
iyv_fumuipo,2
3yrN29mcyaw,1
cnEd3mLm3TQ,1
tw5YKH_fCAk,5
L_7tJcvUtXA,1
U07FE-Reh2k,5
jEwFLq0g2GU,3
aiBvot_P7fg,11
WqN8oqxEM9M,2
GTipNZVV-Eo,0
3EAIhKlNQxI,0
wQOR5W4xLQA,10
bVyGYuZYh-Y,1
KzfP6mK3UR4,2
UOG08d8WArY,0
zZfuzSWII0w,0
H2rzgB_OSAA,4
8Z7C4kk2MhA,12
_twFsK4iaOE,0
tVFOW-_DS7w,2
uw2nC2UHeTc,2
UU6wi_GVFZY,0
pW2rQZmiaN8,0
_blhI2udrhs,1
xL7tGhVzMZw,2
gA7NbcUqhAU,0
MQ71Xmmv4s0,2
LFcan9OYkQ8,4
wBuII8Yr5B0,8
hYns50Z_z6w,0
q-pLyBSa3V4,0
rYsZ4QWnMOY,4
ajUsg_eCR1c,1
gIyzXjeN31U,2
aKenE17H-dk,0
8xrk2x80J8I,0
c5yHl8xXwzA,3
CtZByrYDnQM,0
YvopI_LH0B4,2
OOgx0vxfwwg,6
E0vti7mcKzI,2
mTJYTkfwnJY,7
6hvSia1mi_w,0
q6EL2mNWkK4,0
vBj7F5kkcs0,1
ad4hiq2jztQ,11
mgogy5qEKNc,0
xJjPOWbjUJY,7
ZM6a09AqjDM,0
7ung-fqu9w4,0
y27TL1Jiu9g,1
0GbfHjG6EhY,0
N1OqyNSGnuk,1
7j9It30fhH8,5
EIEMuBsdHes,10
r0jIW_kdk_c,2
3Dk1M_v1HIU,2
77U_NQaw1rM,0
YEZWph1LnC0,0
pH0CwQrGVLo,0
FRwlHFJ4PNk,0
Ui6Gk1wz4Ns,0
wgTN8hj2nvg,0
_oMw05VCbqQ,0
s0X8iIGfHlo,0
a8l-TmRW-kM,0
Uvbkkt8v7Mw,0
PLaxegX6cTk,7
x94ApM2DpRE,0
OoxsMcC54KE,2
5I4BNSo9exw,9
5v8GoMest0o,2
9vVcApAa_wo,4
wOsrNLlWzwU,7
H-4MdMd9ISU,5
Q6zQxwOGq-M,1
GEPuXamuxio,0
QRhBx40RyZg,5
qEXhm25pBiE,3
Y7zqFfjfV2M,2
N02OhPAw9TQ,6
ujbPa3_7T4s,0
Sx31D50XQLw,1
yy1n43xEoLQ,0
lKQRG1IhXHw,6
DfVhIvSjT44,1
EdXXoeMtlHo,11
8BK_B-C4nas,1
ycjypVemo3A,2
9oPPKd1y2Es,1
MHgzzfaoRno,2
iXmyOV15X8g,0
1rZMza9cVP8,0
p3EhKyns7xo,4
1EA5BsxGRPQ,0
VHpqT0p2uBw,1
q-RFyEOZTSw,0
YxRomwVUKZI,2
pAla2BQAu78,0
644mRURTTiM,0
IHuyFDt-lks,0
vS6-kTXPRJE,11
VmBPnHBesaI,0
fudV8mV51aA,7
0sXb9_vcPKI,0
-diNudD5nWE,4
IS4_0l9yIfA,2
CqM5XhUDopQ,1
w6oKtZwfmaI,3
Zs_5u2wCaWE,2
NyXvSX85wkg,5
Ed1BgZ1F9L0,0
IQMjGlJtCYE,2
oDUqDgt6djw,5
YWTRVGhYPNI,0
bZTP6Bk56dI,2
S6Eof5RFI9Y,0
kAv5uyWihcw,1
Nm_iQd9OaBM,0
5DiLNOgHcNQ,0
o-TjbPbzVYo,1
Lei1vC7xFn0,0
pNIDj-ccEjU,3
3auKjUpM9LY,0
YD3vUXhucaM,4
Mav9NgKxDqI,2
4v_f8DdjnrA,0
ensU4WxDp34,0
bBMS9UwPlIs,0
sk4I9cLqIkc,1
FHcbhl4zu68,1
sSQSiSrpYCs,0
1AtqFUuES4U,0
fKrBVS4oJ6g,0
wxmLhhNVp7E,7
NJ52bBMErP8,1
jD1EGQX-ea8,9
A_509YmlXvc,2
hzm5TGV173M,5
RVgCFmqv37I,0
IyhXVkOgRy4,0
2zTLbV4O5O8,0
B8rIeVBYx7Y,1
I9lYXB3ox2I,0
J9_FNtGIeMc,0
mgEaungotAQ,0
g4uAmYKO0Ls,11
pl6QmlVknXQ,5
8qj35USF-Y0,1
af3K4uAu_tA,0
lKvLcaqf7nE,9
wecpwfqkvGU,0
IkTkpMCz9sI,1
cIf832woduE,1
nCJb-L0BYGM,1
NDvZoQhCAxI,0
ITp17j30G00,1
6nkHiv2zT3A,4
xPjuifXrA1g,6
5nvvo8i6-XU,1
sU-xdSa-oww,1
AAfiCRr6eYI,1
jK_3TnwePkQ,1
3zkQlthcyKs,3
hmlzg0SCOkI,0
EhMzhuquto4,1
MLioZXdCrjg,6
G3RyuDnjP5w,2
Y_CSRS4vhmc,10
CG824Zuv2FE,4
YrAL5mUfqF4,3
CV9dbfuXKc4,1
JtrZ5_uJ0LU,1
i4gxF3PXWaE,4
B2wb_trMakM,9
aXPK3yvwuBE,9
0pGtL6WQHyE,0
46VRy7cEMro,0
SEgPzKQdfAg,0
68UYdcafPRE,7
bNXHdT0lRtk,1
X_VfZ2DQrjs,5
LFpB1rmSel8,10
ahwvpXCDQvA,5
7srm7n1duJo,1
pkj7hvFnOlE,1
rP3ZorDj_D4,1
wUq6dA38Udc,0
MROngG_BKJo,0
eF_Skorie7k,5
P80CTTcGqck,0
Wi_BHBfm-kg,0
pnxe1wd9L_Q,6
4yK-EQXypWw,7
7qVDMbZ0cBE,1
3aSUHT3rsQU,0
IT8qykrmbqc,5
Kd5R7TSVKys,0
8lZmSrhQn8I,0
480LRAYFreg,1
fI2H-_AG8dk,0
8w-tsWtZKK0,9
drV7nviYcg4,0
s0lVOwuFMXs,2
PdrFpltYaDk,3
sNWcQllOATw,2
BVUBdfuDEM8,2
rhkh2pGBxKA,0
RrjkTfiWOK0,6
gySy1Vaj2ik,0
IMpGKiD9iDc,0
hgzYTL86W-0,9
vSS6czaw0cc,0
ch-cw1xMNvM,3
RhmG8T3ATys,3
gbPJxvKJkWE,0
JZ9qIYdelMk,0
G9msyS1rb_0,0
F9TZb72p7wM,2
XOeT3J2QXvE,0
-gfPALcAYA8,5
eT6tiJA5rJM,12
ExHYR6eymb4,1
E_hneGDIj1U,0
G-BvOJsHZvA,5
KSCDjS3-2LE,0
yb6_9VtZSyU,0
2jBos42mY9U,0
HlEfoyQpnVg,0
R2mS2WDvmA0,0
AOdCJdJs_DM,0
-MzYkKWGcQ0,0
JmZLzg7slXs,5
0jQUF1qHrxU,1
S2T6TYzeGnM,0
HktDATEHTAU,4
DtlaCHMBnp4,0
eoKIRkCSS_0,0
6XgjgfexWuk,3
CJe8gEcSgR0,3
wlOWa4vipKY,0
B3pwGhuvEqc,0
rnAuFCzxuT0,0
mt46xQ_Q3Q4,7
Gz0rEtL8veA,1
fj_W2eE7ANg,7
DAtQ9AY5yag,0
ryOAMUQMgzk,6
KEiTgv1tDt4,0
DZ05Oohv6ZQ,0
zMAmDN8MIkw,1
cYoP2ZW-feI,12
HHxIS5Jl_QY,3
iu2f85saUSM,1
pO4Nrmq58Tw,1
SZ-ud1uvz7I,12
WB162cO999s,0
SYAebS0yoN8,1
1Ku_cIkmOT0,5
A1Y6KyT9jbo,0
rjCU7GGA1TE,1
nG3x1SKVNQg,1
KkmP5hfaoBk,0
mybr857l9wI,0
VHIFKoueEmc,4
ItVbkq1R4_U,1
8LD2om64DsM,1
f6e79XC23PA,0
kBrlCF_xHm4,1
kG8ebr1Do-Q,0
VyngCsLsOeA,5
__-EDWJh3x8,8
F70d7YbrKKc,11
nkW1q0J6hlc,5
Tj9CYe2BEhs,2
_JYLMnoUFOQ,1
ky5vk1OS9cM,4
28gF2FFKeVM,1
5OL2YmwU-jc,0
hchtBcOmj94,0
AUntOPqsLfM,2
0mguRnGGFdo,5
KjCiI6ronJk,1
hfZpKqaIsDc,8
WYnKgeEI1T4,2
Z2z7cBw5iy4,1
hhJhh84kkQI,0
ozV78Rpdg1s,3
ZTewtUBhaV0,0
R2oJdT2AZWQ,1
rseeD1UKDas,4
7UPCi3J4Rmg,0
tOOTjRUYcGo,0
zQ70JKUmy4Y,1
MC7Ubl6FJgE,5
fQ-Np2_dy2c,0
bZ7Fk3z5K7o,6
pexAjjPZJxQ,5
_5_wbZ3xt9I,0
ONuM-8VCFlE,0
ubc92vgEFYk,0
8As4fpIBlDE,0
_2Kdt-lyR1Y,1
cX3G4e4-5Eg,2
vYhdkAxxwNY,0
NdHirGwtA0o,0
-hV1QsPlFcY,0
qZa8Y1ca20k,4
Ln3sW7BeVEI,1
mIsgld79yRQ,4
OgbkIDChqvk,2
yGloCa9C7QI,3
l6q704zkdGc,5
hoyUVo5PyXE,0
4uH6MbQ_3bg,4
xbPj6fJFQvE,6
Ri7Pah_Auqk,2
YRtWKZe-XzE,4
yTJ0yvW8pRY,0
a11wiL3-hKA,0
YWWIPXYwRJs,5
knQIQimCtPE,1
HYJ0Q1UyMVQ,3
5TdpOkZZCYQ,11
4zapfzyELo8,12
t5-svjDyZK0,0
Uz2a0Q_FPNY,0
Vhm0miIuMps,7
ninPLdpm6sQ,0
lnS7C4mB3gA,0
2jmzqVi0pqk,0
Z4Wh1Tr-zgQ,1
uy7V03--3lg,9
JLSC5HUbvcQ,2
p5qmkHuINhs,0
UDdZp1jZ36Y,0
tUs84mZkLhs,0
FkeDYXjj3Mc,1
lNv8W27bNHY,0
Vp7xXSvkxLQ,0
qrTTIn05_B0,1
PDx9DHkpy3s,0
wd3BQeImWDo,0
uvhvfVnITzo,1
hxMszjZ4BiY,0
wlcwBVNwmyQ,5
dBYjMvb5oIM,5
u-hwFA1QSzs,3
rHbxuLUHlYA,2
yb2wlqZZePU,0
rjPbgQlQhLQ,0
QRlqbOcr7aI,1
5wDHtvebX3o,0
aC_kuhSdvdM,1
tDps5BeMTIQ,0
jT-NzjmQE8E,4
09govOpItWE,5
mGvVm9V01d8,0
9Y-eCJQLtSw,3
6qoJrwD6w0s,1
fkaIOzJ2M1U,5
ezV-DIkXYo4,1
c5e877Tlnyg,1
ox1ynt8vnKc,1
Mh5WBUxv4Q8,4
lHudHgXuYcs,2
r7NH5GTLmdQ,2
fW1Xn_ZX1fI,6
FoheOPh5P_Y,0
Fo0Ldg7VOiE,10
KcK5LZzlAR4,0
iMz1Fw2xBpQ,0
Vvk2bE-pv-4,0
8bo4WXwTTpU,0
W2iduKdKYkU,2
p3qu484oIgs,4
1lWK92Rvm84,5
i3NOdEYTEho,4
_EVjBrLXTOg,1
5tkgMEFa88o,11
_uoszNSnPFE,0
TMTW1P-vgQc,0
Hs8bkhi2h18,2
nZlDN692Qlw,5
pxUQI4tjU7o,0
ipT9ziUmCfE,0
3Qxf4UHvVz8,0
w1O-xgxrwWc,4
pJ8_p1iLKNA,4
ht_9o8hRDUY,0
vaEdtJJMm2w,11
AQqnbjVZ65Y,2
swRqZEOCeV8,0
Fdu7bJFJFjc,1
tm8Pxghn0zU,7
U-OPiuq-emo,0
iXMvPDde6yk,0
2aJBHHlKW5E,3
QqrXa_94P6s,1
mjsSjg8rC2k,0
Ou_OQBOzOVY,1
fLemacrBK_k,5
rJUmoxW1SyQ,1
P-rIRXppGLM,2
OYjgWpD9L_w,4
wcLpeCavm1Q,2
_GX6GqCa944,3
ycukvbeNSNI,5
Sz5Jnjnlfd0,1
yJ7tIheB_m4,3
KxjMTvEgmiY,0
NQyZhH0f1Lk,2
dn14oht5pIo,0
XPBzmLKI4sU,1
_pusIPfVro0,2
enxg6YtDlcM,1
OOhnI77KHPg,6
OlvB98DhZgE,1
Nq1_34n8aQY,1
oMEXznOG5CA,5
vVqt-jSwfAo,2
QNJCLL3llRI,0
AkF48RkpzEQ,4
XasSl9nC_zE,0
3gt8GYzusoU,4
3Bs6JRzUJoY,0
ZPpQHJVOxGk,2
NbpiLKhp3mQ,0
IGH-rB2r7b0,4
tIATsk-twQQ,1
zu3807HhL-s,1
Iqs-_o6IJXQ,6
DLvFilT5HoE,4
ggUHGKwEVRk,1
VrgfVwVBFbQ,2
YsW5hG1pBuI,0
9fqrLPHV1dE,1
uFx2r9LN38c,0
r2OIErdfAAc,6
0U-MNv3WosQ,1
eUqDgeK8DHo,0
gvS5b4679Cg,5
Tl7xR1Oh_54,0
hL8Fzl1V_lA,1
x3SDCoAQGz4,0
wbzgg_xfSMk,0
ujxdt6gAcQ8,1
eD7CpB86vUY,0
aKsd3qps2aU,0
s5kru9fKsQU,0
rBXCCS0sQ7o,5
JMoX_G64GaI,0
b7nGHmQwe1k,6
oagq3w3rjEY,0
9JE4EUrSpw8,2
EfE6yTWtUM8,2
JzVO07rFT6g,2
N4S4cehq93E,12
NH8yk1eamtY,0
F1Zi3VWP8x0,2
pO2-EucDv4w,0
kNf-gXCvjiY,1
mG8Z_v_CKPU,1
SEWxg2vrotk,1
UYUTZ0kj-G8,1
GNhPBGv2EeU,1
oZh4sCZubAI,0
hjkhgEPPOag,1
ecaXklMf-gA,0
NWwmfnud5PA,1
BTMIlNL4NSM,2
p3x_duc6jK0,4
LLxt78P8dyQ,0
glN_VXn7Ll4,2
ti0p1129omM,3
_S0VlQIRBMs,5
avHvoBDQCgY,0
6FRTRdHH48s,0
Kd-QZES2_io,0
RN5XAAGqMn0,0
MvAYVFjUI-4,4
nKv3ToLkp_U,0
c6g8S6daWOQ,2
wuY_RdkhL3s,0
oEJ1FU3L2O8,9
xIjBUOQQGX4,4
BUMw0pa6sXM,11
v_r8dYt8K7o,3
5F2Y1_tZ4CY,3
XM21dysoEVs,1
WPOn0C58gPY,0
VoTiu_8p9pk,0
hRyzvQeDJ6M,0
kyJJEoXSxEY,1
DvHUzJ-RT_o,0
2hT80kB_uKQ,2
Zbn7DN0EPKA,0
jl-xUylhrEA,4
5vqyWBNBj9I,1
EqQ0yvPeMz8,2
XkKun0s1QPo,0
zVKttkBmfFM,1
b7TJ4V8oOKc,0
xyRZGYgA7SQ,1
7zSkicUtx6A,1
lowPvqvS6Cg,0
Ciza6cG5O1Y,0
2hOFHdJA2QM,12
DJhGyQq9mGY,0
DHzhGdxfnDQ,0
gCl4wjwiRYQ,1
N-cUF0xNJMs,10
kjnYHwTFZLs,5
k92OkwZIpBM,1
0p0qSy4PCn0,0
TFMV2ak_oEs,12
As0LTEgMC1w,0
PbWCQsTxgH4,4
CM8lABKMNcY,7
7pz8qlI5LA4,0
EIpOKVSisbE,2
PVt1hYGvaD4,0
urbUPiPNwpE,0
lsO3Qg59uoY,8
0rwLqNClSdQ,8
ZLpxE5IAdVE,0
Z2Czx4GIKOY,0
ztbFGzb4yPE,12
R0pI5TIq2ao,0
aIFgHJH8jRM,0
4P_z3niMDz8,0
0SdG-_8ng-Q,1
frJJQeXPt5U,5
ONrh3ZHstBw,0
QViv1WTXLxU,0
Z8zjH1Xon7s,0
rcnZPjHf6-o,1
3DmbqDg-svc,1
4f9tk_rLtyo,12
yyO436zQt44,1
tU20q_o2vLs,0
Snp9rLUXA8A,1
UqfUJ6OmzmY,1
s0D7z6EYPfs,3
RXLNLfjC6uU,0
sE37CkXb3nk,0
-4bjM_U1zBs,0
FF4BchZ19OM,2
nYiibxTINmI,0
WhJlCxe6EB0,0
eu_OizS40bU,0
hrNArQdE9ik,0
BV2siM7um08,10
IwJhv_t_6xU,1
ZECYYYzSe5k,0
FBsyfOKCFyQ,3
4zyXIMHGdBw,1
4wn1fLlYkWA,0
m8gYsi7Rc_s,0
WqWDyapQUUk,0
zxaWHcW1rvM,0
JrzSyBPSE00,10
usfa_47hQQ8,0
cprdfSq5Yi8,1
dz9HOFJpVsc,8
cQ8tmN_VoU4,0
8a6sGzAHdbI,1
gr3OdqV6txU,0
F_lzp9PB1xc,9
LuNrjs6UutM,2
PgaF30w9YsI,0
KLSW9gYxiCc,0
Q0P9r149A2I,0
dVYmRLEtPxI,3
8CY4HYOpRrM,5
MrYnS-DXpBk,2
GcR4TUnjYO0,5
pXY5u2Ix0-Y,3
K_r_mITPUK0,0
zaOGvHl0qaQ,2
WdNpPTzpw0M,3
6cgknFixKfE,7
Yy7FcolBZEk,0
0X5J10a5Df8,0
tadb1f0Cwp8,1
wxUtUT1YRD0,7
dZywIMsudFM,1
Z1yIxPfIxNY,0
viP2rJAgwJc,1
fk6kl_SPcic,0
4Okte67g8lU,0
V9Y9ntlOSfM,0
huxm6G00xvw,0
H7ywKrMkq0k,0
JhCGxaG950I,0
P-JpYxY5zGA,0
ww81iay6SHw,0
R2AG1z8_brI,1
J-L48_GpZxA,0
8e4O4dNjefo,0
uFeJLVPQlJw,1
0kSv2O0BevE,0
ejJ5O4JNAgI,6
LmB8CNm1OSc,3
L7PYKUppp_Q,0
DLhLcHzuXXg,12
rDTjp6fKiOA,0
stK47MWu6Jo,0
